_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi
163911,10500218,-74.097053136,4.66928539100002,CL 63A-KR 69 2,2019,Octubre,18,viernes,9,50,Engativá,Choque,Objeto Fijo,Vehiculo,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163912,10500219,-74.114689683,4.68393099500003,AV AVENIDA CIUDAD DE CALI-CL 63 2,2019,Octubre,18,viernes,5,30,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163913,10500220,-74.050530829,4.745555669,CL 163B-KR 49 2,2019,Octubre,16,miércoles,13,30,Suba,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163914,10500221,-74.052780073,4.715507457,CL 129-KR 45 02,2019,Octubre,19,sábado,20,59,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163915,10500222,-74.149949057,4.55756872500001,CL 68C-KR 18Y S 2,2019,Octubre,18,viernes,18,20,Ciudad Bolívar,Choque,Objeto Fijo,Vehiculo,Con Heridos,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
163916,10500223,-74.145486892,4.59151156500002,AV AVENIDA BOYACA-CL 50 S 02,2019,Octubre,19,sábado,13,30,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163917,10500224,-74.180643986,4.59192186500002,KR 77-CL 59A S 2,2019,Octubre,19,sábado,7,0,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163918,10500225,-74.045896441,4.70373198200002,CL 125-KR 17A 02,2019,Octubre,19,sábado,16,0,Usaquén,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163919,10500226,-74.0982,4.69110000000001,KR 75F-CL 72A 26,2019,Octubre,18,viernes,18,0,Engativá,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163920,10500227,-74.109164486,4.68979934200001,AV AVENIDA CIUDAD DE CALI-CL 66A 2,2019,Octubre,18,viernes,23,36,Engativá,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163921,10500228,-74.116453957,4.51511283899998,AV AVENIDA CARACAS-CL 74C S 2,2019,Octubre,20,domingo,1,28,Usme,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163922,10500602,-74.114438466,4.684195139,KR 86-CL 63 2,2019,Octubre,21,lunes,17,30,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163923,10500603,-74.14287949,4.65309763300002,AV AVENIDA CIUDAD DE CALI-KR 12 2,2019,Octubre,22,martes,11,38,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163924,10500604,-74.042930992,4.70071838899997,KR 15-CL 122 2,2019,Octubre,21,lunes,15,19,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
163925,10500605,-74.125673062,4.695669076,CL 63-KR 104 2,2019,Octubre,22,martes,7,1,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163926,10500606,-74.119669624,4.67945253099998,CL 26-KR 86 02,2019,Octubre,22,martes,10,6,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163927,10500607,-74.162353625,4.596311066,AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 57R S 02,2019,Octubre,22,martes,10,50,Bosa,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163928,10500608,-74.076144613,4.66378178600002,KR 30-CL 68 2,2019,Octubre,22,martes,10,45,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163929,10500609,-74.072237887,4.72498242299997,AV AVENIDA BOYACA-CL 132 02,2019,Octubre,22,martes,6,52,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163930,10500610,-74.049879447,4.66186518000001,KR 7-CL 80 2,2019,Octubre,22,martes,14,50,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163931,10500611,-74.055062568,4.68117745400002,CL 94-KR 20 2,2019,Octubre,22,martes,7,12,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163932,10500612,-74.135854657,4.55359665600002,CL 65-KR 16C S 02,2019,Octubre,22,martes,18,0,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163933,10500613,-74.110534595,4.708570947,CL 80-KR 98 2,2019,Octubre,22,martes,10,30,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
163934,10500614,-74.050394349,4.64980350399998,AV AVENIDA CIRCUNVALAR-CL 70A 63,2019,Octubre,22,martes,10,53,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163935,10500615,-74.097855063,4.70666987999999,AV AVENIDA CIUDAD DE CALI-AC 85 2,2019,Octubre,22,martes,14,58,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163936,10500616,-74.070175128,4.60450401899999,CL 19-KR 5 02,2019,Octubre,22,martes,13,25,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
163937,10500617,-74.087097825,4.60081795500002,KR 18-CL 7 02,2019,Octubre,23,miércoles,19,48,Los Mártires,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163938,10500618,-74.071043186,4.61861475000001,AV AVENIDA CARACAS-KR 31B 2,2019,Octubre,23,miércoles,15,59,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163939,10500619,-74.161551463,4.68544554800002,CL 17-KR 120 2,2019,Octubre,22,martes,21,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163940,10500620,-74.127877783,4.56058009600002,KR 12C-CL 55A S 02,2019,Octubre,23,miércoles,8,30,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163941,10500621,-74.086448623,4.69134910100001,KR 70-CL 79A 2,2019,Octubre,23,miércoles,19,40,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
163942,10500622,-74.086452511,4.60671075400001,CL 12-KR 19A 02,2019,Octubre,23,miércoles,19,21,Los Mártires,Choque,Objeto Fijo,Semaforo,Solo Daños,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163943,10500623,-74.075772116,4.75139705499998,DG 157-TR 77 2,2019,Octubre,23,miércoles,21,54,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163944,10500624,-74.12014362,4.63433427699999,KR 68-CL 11 2,2019,Octubre,23,miércoles,18,47,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163945,10500625,-74.049480811,4.66035939800003,CL 79B-KR 5 2,2019,Octubre,23,miércoles,18,0,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163946,10501010,-74.054809982,4.67102801599998,KR 15-CL 86 2,2019,Octubre,28,lunes,11,40,Chapinero,Atropello,N/A,N/A,Con Muertos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163947,10501011,-74.091746078,4.64165432700003,KR 50-CL 26 2,2019,Octubre,25,viernes,11,40,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163948,10501012,-74.048687024,4.68722666299999,CL 102-KR 16 02,2019,Octubre,25,viernes,13,30,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163949,10501013,-74.101623828,4.69255498299998,CL 72-KR 80 2,2019,Octubre,26,sábado,14,0,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163950,10501014,-74.034770783,4.82038766599999,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 245 02,2019,Octubre,25,viernes,14,0,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
163951,10501015,-74.124608975,4.62434774500002,CL 3-KR 68 2,2019,Octubre,25,viernes,13,0,Puente Aranda,Volcamiento,N/A,N/A,Solo Daños,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163952,10501016,-74.101623828,4.69255498299998,CL 72-KR 80 2,2019,Octubre,26,sábado,15,15,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
163953,10501017,-74.087940661,4.674470391,CL 68-KR 68 2,2019,Octubre,25,viernes,7,20,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
163954,10501018,-74.071141944,4.63825701100001,KR 19-CL 50 02,2019,Octubre,25,viernes,18,50,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163955,10501019,-74.05458158,4.70036150200002,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 118 02,2019,Octubre,25,viernes,14,0,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163956,10501020,-74.146507604,4.686641931,KR 112B-CL 22J 2,2019,Octubre,27,domingo,20,15,Fontibón,Choque,Objeto Fijo,Semaforo,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163957,10501022,-74.056640638,4.65563875800001,CL 72-KR 7 71,2019,Octubre,25,viernes,13,5,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163958,10501023,-74.077993021,4.653928028,KR 30-CL 63B 02,2019,Octubre,25,viernes,6,40,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163959,10501024,-74.11091881,4.70203313000002,CL 73A-KR 94 2,2019,Octubre,27,domingo,10,15,Engativá,Choque,Semoviente,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163960,10501025,-74.029071745,4.71170092199998,KR 7-CL 134 2,2019,Octubre,25,viernes,7,36,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163961,10501026,-74.144720089,4.67266741100002,KR 99-CL 17A 02,2019,Octubre,25,viernes,8,0,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
163962,10501027,-74.105146382,4.66970762800003,CL 53-KR 71 2,2019,Octubre,27,domingo,10,50,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163963,10501028,-74.024165881,4.72955300500001,KR 7-CL 155 2,2019,Octubre,25,viernes,9,54,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163964,10501029,-74.128513981,4.61078186899999,AK 68-CL 23 S 62,2019,Octubre,26,sábado,12,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163965,10501030,-74.10279181,4.584567075,TR 21A-CL 19 S 2,2019,Octubre,27,domingo,15,40,Antonio Nariño,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163966,10501031,-74.176458842,4.613008777,KR 80-CL 57A S 28,2019,Octubre,25,viernes,6,35,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163967,10501032,-74.039474242,4.79165761299998,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 215 02,2019,Octubre,26,sábado,6,45,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163968,10501033,-74.147256278,4.63450859199997,CL 6C-KR 78C 87,2019,Octubre,25,viernes,13,2,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
163969,10501034,N/A,N/A,KR 86-CL 64 2,2019,Octubre,27,domingo,15,0,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163970,10501035,-74.106810725,4.657856391,CL 26-KR 69 02,2019,Octubre,26,sábado,15,40,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
163971,10501409,-74.163696543,4.64550088599998,CL 2-KR 90A 02,2019,Octubre,29,martes,23,38,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163972,10501410,-74.140187246,4.61666702899998,KR 72-CL 34 S 02,2019,Octubre,31,jueves,18,16,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163973,10501411,-74.164656823,4.59603638200002,AV AVENIDA DEL SUR-KR 72 2,2019,Octubre,30,miércoles,16,30,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163974,10501412,-74.084767097,4.66742412600001,KR 60-CL 66 02,2019,Octubre,31,jueves,7,40,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163975,10501413,-74.124090617,4.62907009399999,AV AVENIDA DE LAS AMERICAS-KR 68A 02,2019,Octubre,31,jueves,13,40,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163976,10501414,-74.140995519,4.56238041900002,DG 62-KR 19C S 02,2019,Octubre,31,jueves,6,0,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163977,10501415,-74.091,4.55079999999998,KR 6-CL 39A ES 02,2019,Octubre,31,jueves,16,38,San Cristóbal,Choque,Objeto Fijo,Semaforo,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163978,10501416,-74.137260834,4.583368302,CL 52A-KR 32 S 02,2019,Octubre,31,jueves,5,30,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163979,10501418,-74.14701883,4.64926994199999,KR 86-CL 10 02,2019,Octubre,31,jueves,18,10,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163980,10501419,-74.081334276,4.70218180799998,KR 72-CL 116A 2,2019,Octubre,30,miércoles,13,0,Suba,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163981,10501420,-74.096596238,4.56237169799999,CL 32-KR 3C S 02,2019,Octubre,31,jueves,12,29,San Cristóbal,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163982,10501421,-74.089529149,4.69573941700003,CL 80-KR 72 02,2019,Octubre,31,jueves,22,40,Engativá,Volcamiento,N/A,N/A,Con Heridos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163983,10501422,-74.202873611,4.6290305,CL 73-KR 94 S 02,2019,Octubre,31,jueves,11,24,Bosa,Atropello,N/A,N/A,Con Heridos,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163984,10501423,-74.12139926,4.70601927799999,KR 105F-CL 70DBISA 02,2019,Octubre,31,jueves,15,30,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163985,10501425,-74.086055227,4.50122450100002,KR 15-CL 89D ES 02,2019,Octubre,31,jueves,18,10,San Cristóbal,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163986,10501426,-74.089350506,4.611964839,CL 13-KR 27 2,2019,Octubre,30,miércoles,16,0,Los Mártires,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
163987,10501427,-74.044657717,4.732991997,KR 19-CL 150 55,2019,Octubre,31,jueves,13,20,Usaquén,Choque,Vehículo,N/A,Con Muertos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
163988,10501428,N/A,N/A,KR 74F-CL 12B 51,2019,Octubre,31,jueves,10,30,Kennedy,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163989,10501429,-74.064998643,4.64061235999998,KR 13-CL 53 57,2019,Octubre,31,jueves,15,53,Chapinero,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163990,10501430,-74.1887,4.62139999999999,KR 87H-CL 60 S 2,2019,Octubre,30,miércoles,15,53,Bosa,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163991,10501431,-74.110738001,4.54378106000001,CL 50-KR 3 S 02,2019,Octubre,31,jueves,12,45,Rafael Uribe Uribe,Atropello,N/A,N/A,Con Heridos,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163992,10501432,-74.064348539,4.675850492,KR 30-CL 86A 02,2019,Octubre,30,miércoles,9,15,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163993,10501433,-74.092246262,4.558077965,KR 3-CL 36BIS S 02,2019,Octubre,31,jueves,14,30,San Cristóbal,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163994,10501434,-74.15570545,4.63991848000001,KR 86-CL 6 02,2019,Octubre,30,miércoles,11,30,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
163995,10501435,-74.076376509,4.60247004500002,KR 10-CL 14 2,2019,Octubre,30,miércoles,14,31,Santa Fe,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164004,10501810,-74.098874599,4.55923204800001,CL 36F-KR 3B S 2,2019,Octubre,31,jueves,14,30,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164190,10498657,-74.160814504,4.63648284200002,AV AVENIDA CIUDAD DE CALI-CL 34 S 02,2019,Octubre,2,miércoles,6,29,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164191,10498658,-74.119134019,4.60639859700001,KR 50-CL 16 S 2,2019,Octubre,2,miércoles,19,50,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164192,10498659,-74.154505827,4.57536294499999,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 46 02,2019,Octubre,1,martes,17,30,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164193,10498660,-74.170586397,4.62835879699998,AV AVENIDA CIUDAD DE CALI-CL 43 S 02,2019,Octubre,2,miércoles,22,35,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164194,10498661,-74.093829108,4.68058856200003,KR 70-CL 69 2,2019,Octubre,2,miércoles,21,59,Engativá,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164195,10498662,-74.062873205,4.66638455200001,CL 77-KR 20C 67,2019,Octubre,2,miércoles,8,23,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164196,10498663,-74.1027,4.50319999999999,KR 5A-CL 88B ES 02,2019,Octubre,1,martes,16,30,Usme,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164197,10498664,-74.15333435,4.6359372,AV AVENIDA DE LAS AMERICAS-KR 80G 2,2019,Octubre,2,miércoles,6,10,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164198,10498665,-74.100525796,4.50921346500002,CL 81C-KR 7 SE 02,2019,Octubre,2,miércoles,7,0,Usme,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164199,10498666,-74.161774894,4.593471502,AV AVENIDA CUIDAD DE VILLAVICENCIO-KR 70K 02,2019,Octubre,1,martes,4,0,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
164200,10498667,-74.090080579,4.68246254500002,CL 72-KR 69I 2,2019,Octubre,2,miércoles,7,49,Engativá,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164201,10498668,-74.131632063,4.64459705399997,AV AVENIDA BOYACA-CL 12 02,2019,Octubre,2,miércoles,7,12,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164202,10498669,-74.136087919,4.70431147800002,CL 64-KR 112B 2,2019,Octubre,1,martes,12,30,Engativá,Otro,N/A,N/A,Con Heridos,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164203,10498670,-74.033222845,4.75857908099999,CL 181C-KR 11 02,2019,Octubre,1,martes,12,7,Usaquén,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164204,10498671,-74.072453542,4.66865857400001,AK 30-CL 73 53,2019,Octubre,2,miércoles,20,50,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164205,10498672,-74.13144462,4.59389624099998,AV AVENIDA DEL SUR-KR 51 02,2019,Octubre,1,martes,20,15,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164206,10498673,-74.127719654,4.65044547600002,CL 13-KR 72 2,2019,Octubre,1,martes,14,50,Fontibón,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164207,10498674,-74.105642374,4.69385850899999,CL 71-KR 84BIS 02,2019,Octubre,1,martes,16,15,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164208,10498675,-74.093760231,4.68605667999998,CL 72-KR 71A 2,2019,Octubre,1,martes,13,20,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
164209,10498676,-74.0871252,4.64539250399997,KR 50-CL 45 02,2019,Octubre,1,martes,15,51,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164210,10498677,-74.054714914,4.69965746299999,KR 45-CL 116 02,2019,Octubre,2,miércoles,23,30,Usaquén,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
