TID,hora,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,lat,lon,name_from,name_to,distance_m,confianza_geo
1000198,20,26.247674731048388,26.238668490725807,525,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,21,28.141854838951613,27.653383899596772,513,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,22,32.06286290314516,30.67465939669355,470,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,23,33.56758064524193,32.02781893266129,443,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000199,0,29.56814516129032,26.517180107741936,390,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,1,30.907325268790323,25.60541666669355,394,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,2,31.112567204193546,24.971238575,384,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,3,32.61697580645161,26.280953629274194,391,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,4,32.52501344064516,25.445858486612902,399,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,5,29.743756720645163,26.99077284951613,404,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,6,25.93554435467742,25.326433755645162,459,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,7,22.45540322580645,21.952806355564515,471,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,8,22.004435261570247,21.63955135768595,443,121,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,9,22.37783333325,21.980630456500002,446,120,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,10,21.518680555333333,20.880761111083334,424,120,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,11,20.803931623760686,20.376146384700856,426,117,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,12,20.674124293983052,20.436050342796612,430,118,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,13,20.85998611091667,20.557999537083333,409,120,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,14,22.131500000166668,21.53276150816667,424,120,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,15,22.316760752741935,21.192145609274196,434,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,16,23.372043010725807,22.832061283870967,444,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,17,20.82375000032258,20.27743721217742,456,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,18,20.273790322741934,19.636947452741932,479,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,19,21.210080645564517,20.904580261290324,471,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,20,24.749744623709677,23.656357334919353,430,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,21,27.953629032016128,27.055062683225806,429,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,22,28.09075268814516,26.037098502177418,423,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000199,23,29.689435484112902,26.363431259758062,403,124,4.6071991,-74.072691,KR9,CL134:CL140,524,media
1000200,0,36.82577235804878,34.579515576422764,577,123,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,1,36.64627777733333,32.062343198166666,499,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,2,36.80738888883333,31.67994552675,446,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,3,36.208430555499994,30.846950065999998,426,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,4,33.326989247177416,30.425173419919354,521,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,5,35.39421370951613,34.24744690169355,1306,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,6,29.382506720645164,28.108431873387097,6062,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,7,27.06084677419355,26.092697966048387,4572,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,8,30.932134986363636,30.329748866859504,3025,121,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,9,33.828208332833334,33.064635451916665,2668,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,10,33.30111111125,32.647293384166666,2652,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,11,32.522571839224135,32.03372844,2680,116,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,12,30.73115819177966,29.97045413762712,2701,118,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,13,31.088902777833333,30.901090524083333,2933,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,14,29.887041666916666,29.135123361916666,2623,120,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,15,27.931465054193545,27.45189557967742,2859,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,16,29.32709677419355,28.194040839758063,2864,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,17,27.42099462379032,26.63641086685484,2849,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,18,26.135255376612903,24.937699473306452,2735,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,19,28.004233870725805,27.766244638225807,2499,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,20,29.647620967983872,29.273905741693547,1922,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,21,31.546303763387098,30.406878858870968,1777,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,22,34.27684139830645,32.944681336774195,1335,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000200,23,35.16509408612903,32.964440690241936,826,124,4.66734485,-74.0792436,KR7,CL170;CL175,767,alta
1000201,0,33.85837398365854,30.559492405772357,764,123,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,1,34.53830555575,30.4445848775,662,120,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,2,33.83120833325,29.161178466166668,582,120,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,3,35.655271002926824,32.21406634626016,568,123,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,4,33.32905913959677,31.770284840000002,652,124,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,5,28.62485887145161,28.11886244403226,2110,124,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,6,23.715853495,23.253066137983872,3853,124,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,7,23.733951612903226,23.482979107580643,3583,124,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,8,26.02980716247934,25.878879789008266,3190,121,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,9,27.165388888583333,26.834331740333333,3119,120,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,10,28.488902778,28.38421086475,2645,120,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
1000201,11,28.999551281880343,28.71457077350427,2535,117,4.6690147500000005,-74.0773652,KR7,CL175;CL170,774,alta
