_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi,TID_cercano,distancia_grados,distancia_metros_aprox,corredor_from,corredor_to,lat_corredor,lon_corredor,match_valido,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,tiene_velocidad
258125,10583169,-74.091124174,4.54020075099999,CL 49  S- KR 6 B  E 29,2022,Octubre,26,miércoles,7,12,San Cristóbal,Choque,Vehículo,,Con Heridos,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001959.0,0.020584684858860648,2284.900019333532,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,11.42936827951613,11.236159064435483,609.0,124.0,0.0
258126,10583170,-74.07031206076,4.59217695588,KR 3  E- CL 9   02,2022,Octubre,26,miércoles,11,5,Ciudad Bolívar,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000028.0,0.0056513943815547415,627.3047763525763,KR11,CL94;CL92,4.58677215,-74.0686609,0.0,9.386630747068965,9.211757286293103,490.0,116.0,0.0
258127,10583171,-74.143914201,4.62202142400002,CL 26  S- KR 73 B  02,2022,Octubre,23,domingo,5,44,Kennedy,Volcamiento,,,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000040.0,0.005576026687417089,618.9389623032969,KR24,CL72;CL80,4.627228499999999,-74.1419196,0.0,22.11002016120968,21.235361431209675,457.0,124.0,0.0
258232,10583153,-74.119326177,4.71963531,CL 80  - KR 112 A  02,2022,Octubre,25,martes,20,11,Engativá,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000720.0,0.011528075526183882,1279.616383406411,KR86,CL13C;CL19A,4.71067115,-74.12657465000001,0.0,30.10954301080645,29.750010138548387,1094.0,124.0,0.0
258233,10583156,-74.093773909,4.54924307499999,CL 41 B  S- KR 3 C  E 02,2022,Octubre,23,domingo,22,44,San Cristóbal,Choque,Vehículo,,Con Muertos,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001959.0,0.022685037191652452,2518.039128273422,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,11.898682795645161,11.770511008790322,520.0,124.0,0.0
258234,10583160,-74.1155404943,4.5130172559,KR 14  - CL 76  S 02,2022,Octubre,25,martes,15,45,Usme,Atropello,,,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.021799489051855424,2419.743284755952,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,10.965631720483872,10.912950588951613,519.0,124.0,0.0
258235,10583163,-74.2000365742,4.6335547522,KR 97 C  - CL 69  S 02,2022,Octubre,26,miércoles,3,33,Bosa,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000981.0,0.028501847393147248,3163.7050606393445,DIAG16,KR90;KR97,4.6495069,-74.176417,0.0,48.25506720427419,48.17634224419355,709.0,124.0,0.0
258236,10583165,-74.1580714445,4.5961089476,AV AVENIDA DEL SUR - KR 67   02,2022,Octubre,26,miércoles,5,0,Bosa,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001946.0,0.006404371796175689,710.8852693755015,"AV.P.MAYO,CL26SUR",KR72;KR78K,4.5960945,-74.1644758,0.0,21.9250134408871,21.393895417580644,501.0,124.0,0.0
258237,10583168,-74.1920468603,4.5987703213,KR 77 I  - CL 70 A  S 02,2022,Octubre,26,miércoles,7,48,Bosa,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.013350222222885913,1481.8746667403364,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,24.392594086048387,24.16393870387097,519.0,124.0,0.0
258238,10583174,-74.0356363912,4.6850969864,AK 7  - CL 106   02,2022,Octubre,25,martes,11,30,Usaquén,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000044.0,0.017504627871139485,1943.013693696483,KR15,CL77;CL92,4.7007512,-74.0434695,0.0,17.102241379913792,15.530452586724138,341.0,116.0,0.0
258239,10583175,-74.0695358739,4.6220572914,KR 14  - CL 33 A  02,2022,Octubre,26,miércoles,13,13,Santa Fe,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000020.0,0.004986974522818633,553.5541720328682,KR7,CL79;CL76,4.618767350000001,-74.07328369999999,1.0,14.938277778000002,14.784706173833333,4006.0,120.0,1.0
258240,10583182,-74.1790726381,4.6288048647,KR 87 D  - CL 50  S 02,2022,Octubre,25,martes,16,0,Bosa,Choque,Vehículo,,Con Heridos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000981.0,0.02087167169348448,2316.7555579767773,DIAG16,KR90;KR97,4.6495069,-74.176417,0.0,32.567352150403224,32.17212198629032,1859.0,124.0,0.0
258241,10583183,-74.0316470731,4.7480825334,CL 170  - KR 9   02,2022,Octubre,25,martes,19,30,Usaquén,Caida de ocupante,,,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000081.0,0.008971248532638603,995.8085871228849,KR19,CL116;CL127,4.7391552,-74.03253365,0.0,13.625799731209677,13.421938600241937,655.0,124.0,0.0
258242,10583184,-74.173651265,4.6135840123,AV AVENIDA PRIMERO DE MAYO - KR 79 C BIS A 02,2022,Octubre,26,miércoles,0,44,Kennedy,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.012389458545068567,1375.229898502611,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,29.879663978709676,29.672961592903224,602.0,124.0,0.0
258243,10583188,-74.1289378688,4.5708001786,AV AVENIDA CIUDAD DE VILLAVICENCIO - CL 48 C  S 02,2022,Octubre,25,martes,16,40,Tunjuelito,Choque,Vehículo,,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.01193771250786457,1325.0860883729672,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,19.231586021290322,19.064266759112904,559.0,124.0,0.0
258244,10583191,-74.08474234526,4.75658944362,CL 157 A  - KR 98 A  02,2022,Octubre,24,lunes,10,40,Suba,Atropello,,,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001055.0,0.0037765794938413224,419.2003238163868,KR68,AV.SUBA;KR64,4.753758749999999,-74.0822424,1.0,14.606861111583333,14.50813084575,1493.0,120.0,1.0
258245,10583194,-74.18060717766,4.60630945814,CL 59  S- KR 78 L  02,2022,Octubre,27,jueves,21,10,Bosa,Choque,Vehículo,,Con Heridos,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.00402609866481125,446.89695179404873,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,1.0,29.91764784935484,29.317328244758066,508.0,124.0,1.0
258246,10583195,-74.18696669523,4.59815509737,CL 65 J  S- KR 77 J  02,2022,Octubre,27,jueves,19,23,Bosa,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.008880563260536998,985.7425219196067,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,33.26977150516129,31.811696177096774,449.0,124.0,0.0
258247,10583197,-74.18878436406,4.59754258076,CL 68  S- KR 77 I  02,2022,Octubre,27,jueves,23,30,Bosa,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.010770429471850081,1195.517671375359,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,27.17743279564516,26.925012454919354,645.0,124.0,0.0
258248,10583200,-74.13031844084,4.66597513466,KR 86  - CL 22   02,2022,Octubre,27,jueves,21,18,Fontibón,Caida de ocupante,,,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000237.0,0.004183393122668663,464.3566366162216,CL134,KR53;KR58,4.6700811,-74.1295173,1.0,32.15150537637097,31.861463002016126,974.0,124.0,1.0
258249,10583205,-74.06338659708,4.63727646094,KR 7  - CL 51   02,2022,Octubre,26,miércoles,12,50,Chapinero,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000007.0,0.0030578581869652,339.4222587531372,KR7,CL121;CL116,4.635579,-74.06084315,1.0,18.38397759109244,18.375525699411764,4797.0,119.0,1.0
258250,10583206,-74.06522659247,4.64711728367,CL 60  - KR 14   02,2022,Octubre,26,miércoles,23,7,Chapinero,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1002025.0,0.0030780940052827954,341.6684345863903,AUTONORTE,SANTA.FE;TOBERIN,4.64911745,-74.06756625,1.0,26.339180107580646,25.776753744354842,456.0,124.0,1.0
258251,10583207,-74.08819703047,4.74435781789,CL 147 C  - KR 98 B  02,2022,Octubre,26,miércoles,15,10,Suba,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001707.0,0.006964423631215586,773.0510230649301,AV.SUBA,CL136;CL127,4.7425033,-74.09491,0.0,34.169180107580644,33.98944790895161,841.0,124.0,0.0
258284,10582879,-74.156,4.615,TV 74 C  - CL 41  S 02,2022,Octubre,19,miércoles,20,35,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001028.0,0.0038303115568464148,425.16458280995204,KR72,CL3;AV.P.MAYO,4.611398400000001,-74.15469625,1.0,20.044448925,19.999374871935483,542.0,124.0,1.0
258285,10582882,-74.122,4.705,KR 105 F  - CL 70 D  02,2022,Octubre,18,martes,14,9,Engativá,Atropello,,,Con Heridos,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000720.0,0.0072862449138825225,808.77318544096,KR86,CL13C;CL19A,4.71067115,-74.12657465000001,0.0,22.74462499975,22.499468117,1051.0,120.0,0.0
258286,10582884,-74.121,4.581,KR 24  - CL 40 B  S 02,2022,Octubre,18,martes,15,45,Rafael Uribe Uribe,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001976.0,0.0020466866357604853,227.18221656941387,NQS,KR24;CL100,4.57921725,-74.11999465,1.0,38.26473611141667,38.28152742541667,598.0,120.0,1.0
258287,10582891,-74.088,4.568,KR 1  E- CL 23 B  02,2022,Octubre,19,miércoles,20,45,Santa Fe,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000308.0,0.006226248763501741,691.1136127486933,KR5,CL27;CL24,4.57422605,-74.08804975000001,0.0,24.157244623790323,24.143020409838712,543.0,124.0,0.0
258294,10582413,-74.133215389,4.56754037000002,KR 19 A  - CL 55  S 02,2022,Octubre,7,viernes,22,30,Tunjuelito,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.01643986316323636,1824.824811119236,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,23.622473118064516,23.53197406346774,559.0,124.0,0.0
258295,10582421,-74.101,4.679,KR 72  - CL 64 I  02,2022,Octubre,7,viernes,14,40,Engativá,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000195.0,0.004746176994430479,526.8256463817833,CL134,KR9;KR10,4.675439,-74.09786225,1.0,10.863694444166667,10.743132519916665,959.0,120.0,1.0
258296,10582448,-74.15,4.678,CL 17 B  - KR 108   02,2022,Octubre,8,sábado,10,10,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001344.0,0.007162539852074582,795.0419235802785,DIAG16,KR97;KR90,4.6757841,-74.14318885,0.0,30.21726388908333,29.889925870083335,1414.0,120.0,0.0
258297,10582575,-74.179,4.624,AV AVENIDA CIUDAD DE CALI - CL 53  S 02,2022,Octubre,11,martes,18,0,Bosa,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.02147698900171983,2383.9457791909012,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,29.917970430241933,29.470852342500002,428.0,124.0,0.0
258298,10582825,-74.109,4.511,KR 6  - CL 78  S 02,2022,Octubre,17,lunes,21,2,Usme,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001959.0,0.023378443077331387,2595.007181583784,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,11.336680107661289,11.220495336370968,529.0,124.0,0.0
258299,10582827,-74.163,4.6,CL 57 B  - KR 71 D  02,2022,Octubre,18,martes,16,50,Bosa,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001946.0,0.004175034836982716,463.42886690508146,"AV.P.MAYO,CL26SUR",KR72;KR78K,4.5960945,-74.1644758,1.0,13.667970430080645,13.61418476532258,531.0,124.0,1.0
258300,10582836,-74.155,4.631,CL 26  S- KR 80   02,2022,Octubre,18,martes,10,8,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001031.0,0.00815332282584855,905.0188336691891,KR72,CL43AS;KR69B,4.623493,-74.15181855,0.0,21.084152777499998,21.024942243583332,1769.0,120.0,0.0
258301,10582850,-74.117,4.71,CL 77  - KR 104   02,2022,Octubre,18,martes,8,8,Engativá,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000720.0,0.009598143828110159,1065.3939649202275,KR86,CL13C;CL19A,4.71067115,-74.12657465000001,0.0,19.788925619752067,19.705447917768595,1343.0,121.0,0.0
258302,10582851,-74.122,4.558,KR 9  - CL 51   02,2022,Octubre,19,miércoles,4,35,Tunjuelito,Choque,Vehículo,,Solo Daños,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000325.0,0.017953411013095843,1992.8286224536384,AV.CARACAS,AV.PRIMERO_MAYO;CL11SUR,4.57490245,-74.11594754999999,0.0,27.738091397983872,27.499247311935484,370.0,124.0,0.0
258303,10583359,-74.10768059675,4.74515972307,KR 126 A  - CL 139   02,2022,Octubre,28,viernes,22,50,Suba,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000951.0,0.008690965500852122,964.6971705945856,AV.SUBA,CL127;HUMEDAL.CORDOBA,4.7388854,-74.1016668,0.0,35.417043010725806,35.12744124104839,796.0,124.0,0.0
258304,10583368,-74.237218,4.161709,AV AVENIDA SAN JUAN BOSCO - KILOMETRO 50   02,2022,Octubre,26,miércoles,11,30,Sumapaz,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001959.0,0.3934435258470001,43672.23136901701,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,11.444116378879311,11.400796928534483,479.0,116.0,0.0
258351,10582554,-74.089,4.612,KR 27  - CL 13   02,2022,Octubre,10,lunes,16,10,Los Mártires,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001716.0,0.0013991665849709572,155.30749093177624,KR7,CL59;CL53,4.6122489,-74.08762315,1.0,21.508602150564517,21.53345578919355,4576.0,124.0,1.0
258352,10582556,-74.081,4.627,CL 26  - KR 30   02,2022,Octubre,11,martes,12,0,Teusaquillo,Volcamiento,,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002038.0,0.004241167412991644,470.7695828420725,CL26,GOBERNACION;CAN,4.629466150000001,-74.08445045,1.0,39.67329096,39.29645518686441,692.0,118.0,1.0
258353,10582557,-74.1,4.704,KR 86  - CL 81   02,2022,Octubre,10,lunes,12,30,Engativá,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000963.0,0.0023135059649757807,256.79916211231165,CL72,KR64;KR70,4.7019356,-74.0989557,1.0,15.025783475299145,14.808411375042734,432.0,117.0,1.0
258354,10582577,-74.046,4.753,AU NORTE - CL 172   02,2022,Octubre,10,lunes,17,50,Usaquén,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000222.0,0.0076547648966166166,849.6789035244444,CL147,KR19;KR15,4.7597534,-74.04960375,0.0,10.415053763467743,10.339226382580645,477.0,124.0,0.0
258355,10582617,-74.097,4.583,CL 16 BIS S- KR 12 D  02,2022,Octubre,11,martes,7,50,Antonio Nariño,Atropello,,,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000289.0,0.0008841355340150348,98.13904427566885,AV.CARACAS,CL13;CL19,4.5821952,-74.09736605,1.0,16.29030914,16.20114247330645,370.0,124.0,1.0
258356,10582638,-74.132,4.605,AK 68  - CL 37  S 02,2022,Octubre,12,miércoles,20,53,Puente Aranda,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001023.0,0.001899041564184034,210.7936136244278,KR72,CL12;CL53,4.6068986,-74.13195905,1.0,35.099018816935484,35.096079753951614,754.0,124.0,1.0
258418,10582475,-74.081329892,4.60096886100001,KR 14  - CL 10   02,2022,Octubre,10,lunes,18,50,Santa Fe,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000204.0,0.0010222622916382723,113.47111437184822,KR7,CL39;CL45,4.60029015,-74.08056545,1.0,18.541693548387098,18.4378316608871,8691.0,124.0,1.0
258419,10582477,-74.116,4.655,CL 22 C  - KR 68 F  02,2022,Octubre,8,sábado,8,39,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000685.0,0.008197588450880314,909.932318047715,KR27,CL6;CL1B,4.6468165,-74.1155196,0.0,57.15446280983471,56.99937939694215,648.0,121.0,0.0
258420,10582478,-74.118,4.637,KR 68  - CL 13   02,2022,Octubre,10,lunes,8,51,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000745.0,0.0034646660030260676,384.5779263358935,CL6,KR32;KR36,4.6343731,-74.12025905,1.0,28.622190082727275,28.376368490247934,552.0,121.0,1.0
258421,10582482,-74.122,4.603,KR 50  - CL 26  S 02,2022,Octubre,9,domingo,3,5,Puente Aranda,Choque,Vehículo,,Solo Daños,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000957.0,0.002384462559988265,264.6753441586974,AV.P.MAYO,DIAG19SUR;AV.CARACAS,4.6016787,-74.1200151,1.0,24.683723118225807,24.35737751169355,601.0,124.0,1.0
258422,10582485,-74.075,4.612,AV AVENIDA CARACAS - CL 23   02,2022,Octubre,8,sábado,19,10,Santa Fe,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001960.0,0.0013368983282175053,148.39571443214308,KR3;CL19,CL22;KR5,4.6114117,-74.0762005,1.0,13.10465053782258,12.99575127766129,559.0,124.0,1.0
258423,10582486,-74.192,4.626,CL 60  S- KR 88 C  02,2022,Octubre,8,sábado,22,15,Bosa,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1002290.0,0.02672164022996713,2966.1020655263515,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,27.36768817233871,27.490375409919356,562.0,124.0,0.0
258424,10582498,-74.106,4.565,KR 10  - CL 37  S 02,2022,Octubre,10,lunes,18,40,Rafael Uribe Uribe,Caida de ocupante,,,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000325.0,0.014036105834769112,1558.0077476593715,AV.CARACAS,AV.PRIMERO_MAYO;CL11SUR,4.57490245,-74.11594754999999,0.0,21.812809140080645,21.70314516153226,372.0,124.0,0.0
258440,10583173,-74.05109403317,4.72544060476,KR 45  - CL 143   02,2022,Octubre,24,lunes,16,50,Usaquén,Volcamiento,,,Con Heridos,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002024.0,0.0045789870356712494,508.26756095950867,AUTONORTE,TOBERIN;SANTA.FE,4.7209002,-74.0516872,1.0,40.56678763459677,40.588811582096774,987.0,124.0,1.0
258441,10583176,-74.14237890139,4.65362558752,KR 86  - CL 13   02,2022,Octubre,25,martes,11,31,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001019.0,0.003398517939797021,377.2354913174693,KR72,CL75;CL66A,4.65133785,-74.1398657,1.0,14.090833333162394,14.018807987863248,1899.0,117.0,1.0
258442,10583177,-74.02763913411,4.72326839138,CL 147  - KR 7 B  02,2022,Octubre,25,martes,12,41,Usaquén,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000051.0,0.007373517479383035,818.4604402115168,CL116,KR15;KR11,4.7180052,-74.0328032,0.0,14.516087570847457,14.239735875932203,427.0,118.0,0.0
258443,10583178,-74.149268283,4.632395551,CL 6  - TV 78 C  02,2022,Octubre,25,martes,13,10,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000040.0,0.008983404581290488,997.1579085232443,KR24,CL72;CL80,4.627228499999999,-74.1419196,0.0,16.004874999666665,15.963332968,891.0,120.0,0.0
258444,10583180,-74.056593808,4.66712693400001,KR 15  - CL 80   74,2022,Octubre,25,martes,13,5,Chapinero,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000992.0,0.004711254204445146,522.9492166934112,CL80,KR89A;KR81,4.6638357,-74.0532228,1.0,20.799458333416666,20.71066666675,367.0,120.0,1.0
258445,10583186,-74.1315626279,4.5848814378,KR 31  - CL 48  S 02,2022,Octubre,26,miércoles,18,0,Tunjuelito,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1002271.0,0.005851934053320638,649.5646799185909,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,19.23857526862903,19.0471301175,638.0,124.0,0.0
258446,10583187,-74.10780397837,4.62680990979,CL 6  - KR 53 A  02,2022,Octubre,26,miércoles,0,14,Puente Aranda,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001934.0,0.003917631065601984,434.85704828182025,TV80A,AV.AMERICAS;KR80,4.6273108,-74.1039185,1.0,26.614341397580645,23.483645160967743,379.0,124.0,1.0
258447,10583189,-74.12103799765,4.60303703081,KR 50  - CL 26  S 02,2022,Octubre,25,martes,19,37,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000957.0,0.0017004064783981375,188.74511910219326,AV.P.MAYO,DIAG19SUR;AV.CARACAS,4.6016787,-74.1200151,1.0,7.6423924727419354,7.517018319596774,914.0,124.0,1.0
258448,10583190,-74.08687541983,4.64530886093,KR 50  - CL 45   02,2022,Octubre,25,martes,18,27,Teusaquillo,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000985.0,0.0019346245775476367,214.74332810778768,CL80,KR58;KR69H,4.643921049999999,-74.08552755,1.0,19.869341398064517,19.736978351451615,2178.0,124.0,1.0
258449,10583202,-74.15360537951,4.68112200121,CL 17  - KR 113   02,2022,Octubre,27,jueves,7,30,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000982.0,0.004418158476835517,490.4155909287424,DIAG16,KR123;KR106,4.67875865,-74.15733829999999,1.0,27.27412634395161,27.316462471048386,1682.0,124.0,1.0
258478,10581830,-74.139,4.562,DG 62  S- AV AVENIDA BOYACA  02,2022,Octubre,2,domingo,3,30,Ciudad Bolívar,Choque,Objeto Fijo,Otro,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.024083766075973786,2673.2980344330904,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,25.12978494620968,24.60035195879032,486.0,124.0,0.0
258493,10582031,-74.055,4.719,KR 49 A  - CL 134   02,2022,Octubre,2,domingo,9,1,Suba,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001953.0,0.002632504327159085,292.2079803146584,CL100,KR15;KR11,4.720507899999999,-74.05715785000001,1.0,21.308513888333334,19.313666666083336,359.0,120.0,1.0
258495,10582040,-74.178558433,4.63186268599998,CL 49  S- KR 88 C  02,2022,Octubre,1,sábado,8,23,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000981.0,0.01777368906479518,1972.8794861922647,DIAG16,KR90;KR97,4.6495069,-74.176417,0.0,33.48696969694215,32.92265767280992,1732.0,121.0,0.0
258497,10582043,-74.186,4.619,AV AVENIDA CIUDAD DE CALI - CL 59  S 02,2022,Octubre,2,domingo,11,0,Bosa,Choque,Vehículo,,Solo Daños,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.017810386199632728,1976.9528681592328,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,29.884294872136753,29.630863485470083,460.0,117.0,0.0
